Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018,BOS,AL,59,0,0,3.68,8,0,1,14.2,14,7,6,0,3,14,1.16
2019,BOS,AL,327,9,2,3.81,70,0,2,78.0,61,38,33,6,32,76,1.19
