Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018,BAL,AL,26,0,0,7.71,4,0,0,4.2,10,4,4,2,4,3,3.00
2019,NYY,AL,298,5,1,5.67,33,1,0,66.2,75,44,42,16,28,69,1.55
2020,SEA,AL,44,0,1,15.26,5,1,0,7.2,12,14,13,6,6,8,2.35
2021,NYY,AL,374,2,3,2.90,22,14,0,93.0,75,32,30,14,25,103,1.08
2022,NYY,AL,615,12,4,2.44,28,28,0,158.1,108,44,43,16,38,163,0.92
