Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2008,TB,AL,76,2,2,5.06,5,2,0,16.0,18,12,9,3,8,14,1.63
2009,TB,AL,769,13,6,3.94,31,30,0,180.2,185,84,79,17,59,125,1.35
2010,TB,AL,733,12,8,4.39,30,29,0,174.1,159,86,85,25,61,131,1.26
2011,TB,AL,572,11,7,4.06,23,23,0,135.1,131,65,61,18,37,105,1.24
