Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2015,ATL,NL,8,0,0,10.80,2,0,0,1.2,2,2,2,2,1,2,1.80
2016,ATL,NL,8,0,0,0.00,3,0,0,2.1,0,0,0,0,1,4,0.43
2017,ATL,NL,53,1,1,2.51,16,0,0,14.1,7,4,4,1,6,18,0.91
2018,ATL,NL,255,4,0,3.43,69,0,2,60.1,52,27,23,3,20,69,1.19
2019,ATL,NL,93,3,1,4.98,27,0,0,21.2,18,14,12,5,11,22,1.34
2020,CHC,NL,76,0,0,2.95,18,0,0,18.1,11,7,6,3,11,18,1.20
