Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2021,COL,NL,33,0,1,11.37,2,2,0,6.1,9,8,8,3,5,6,2.21
2022,COL,NL,428,4,9,5.83,20,19,0,97.1,102,65,63,16,35,84,1.41
