Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2015,CLE,AL,365,7,3,3.05,15,15,0,91.1,77,32,31,9,24,44,1.11
2016,CLE,AL,270,2,5,6.68,19,9,0,60.2,85,45,45,13,13,54,1.62
