Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2020,LAD,NL,11,1,0,0.00,2,0,0,3.0,1,0,0,0,1,2,0.67
2021,LAD,NL,197,1,3,3.66,21,4,0,46.2,38,28,19,6,17,49,1.18
2022,LAD,NL,237,1,2,3.70,15,10,0,56.0,51,25,23,6,19,47,1.25
2022,TOR,AL,203,0,5,7.74,10,8,0,43.0,59,37,37,3,16,31,1.74
