Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2013,MIL,NL,37,0,0,0.90,4,1,0,10.0,2,1,1,0,5,8,0.70
2014,MIL,NL,311,2,9,4.93,14,12,0,69.1,82,42,38,6,19,57,1.46
2015,MIL,NL,752,11,13,4.11,30,30,0,177.1,163,89,81,18,65,148,1.29
2016,MIL,NL,807,8,16,4.62,32,32,0,179.1,186,108,92,25,86,140,1.52
2017,MIL,NL,728,12,6,3.49,29,29,0,175.1,171,75,68,16,48,199,1.25
2019,MIL,NL,105,0,2,6.95,10,3,0,22.0,25,18,17,4,17,26,1.91
