Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2019,LAD,NL,163,4,2,2.93,11,6,1,40.0,26,15,13,4,15,37,1.03
2020,LAD,NL,176,2,2,2.31,9,8,0,46.2,32,13,12,2,7,46,0.84
2021,LAD,NL,239,4,1,3.23,15,13,0,55.2,41,20,20,8,34,65,1.35
