Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2009,BAL,AL,196,5,2,4.63,8,8,0,44.2,52,24,23,6,14,38,1.48
2010,BAL,AL,760,10,12,4.30,32,32,0,175.2,173,88,84,19,63,143,1.34
2011,BAL,AL,245,1,9,10.69,12,12,0,49.2,81,60,59,18,24,38,2.11
2012,BAL,AL,441,6,10,4.87,34,16,0,98.0,112,61,53,15,41,81,1.56
2013,BAL,AL,208,2,1,3.53,65,0,0,51.0,43,21,20,3,16,50,1.16
2014,BAL,AL,226,2,3,3.48,63,0,0,51.2,51,23,20,7,17,53,1.32
2015,BAL,AL,206,1,4,2.94,58,0,0,49.0,38,18,16,5,20,56,1.18
2016,BAL,AL,35,0,0,12.00,7,0,0,6.0,11,8,8,3,7,1,3.00
2016,CHC,NL,18,0,0,18.00,1,1,0,3.0,6,6,6,3,2,2,2.67
