Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018,PIT,NL,32,0,1,5.68,2,0,0,6.1,8,4,4,0,5,5,2.05
2019,PIT,NL,132,0,4,8.78,11,2,0,26.2,36,30,26,9,16,19,1.95
2020,CWS,AL,10,0,0,0.00,2,0,0,3.0,1,0,0,0,0,2,0.33
