Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2020,WSH,NL,46,0,2,11.88,3,3,0,8.1,14,13,11,5,8,8,2.64
2021,PIT,NL,524,4,8,5.48,26,25,0,116.2,126,75,71,25,57,111,1.57
2022,PIT,NL,332,6,10,4.38,60,1,4,76.0,68,40,37,8,38,68,1.39
