Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2014,SEA,AL,29,1,0,0.00,9,0,0,8.1,2,0,0,0,3,10,0.60
2015,SEA,AL,284,2,5,2.31,70,0,13,70.0,49,19,18,2,22,92,1.01
2016,BOS,AL,11,0,0,0.00,3,0,0,2.2,2,1,0,0,1,2,1.13
2017,BOS,AL,27,0,0,1.35,8,0,1,6.2,7,1,1,0,2,7,1.35
