Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2017,MIN,AL,63,0,1,6.46,4,3,0,15.1,12,12,11,3,6,9,1.17
2018,MIN,AL,60,1,1,5.27,4,2,0,13.2,17,8,8,3,2,6,1.39
2019,TB,AL,12,0,0,3.00,1,0,1,3.0,3,1,1,1,0,0,1.00
2020,TB,AL,101,0,0,3.46,11,1,2,26.0,18,10,10,1,5,19,0.88
