Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2015,SEA,AL,76,0,0,2.45,13,1,0,18.1,17,6,5,1,3,24,1.09
2016,SEA,AL,60,1,0,3.29,12,0,0,13.2,10,6,5,0,10,21,1.46
