Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2020,NYY,AL,90,1,0,4.79,11,0,0,20.2,20,13,11,4,11,18,1.50
2021,NYY,AL,78,0,2,8.79,11,2,0,14.1,15,16,14,0,16,22,2.16
