Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2020,MIL,NL,30,0,1,2.35,6,0,0,7.2,7,3,2,1,0,12,0.91
2021,MIL,NL,23,0,0,29.70,4,0,0,3.1,12,11,11,2,1,1,3.90
2022,MIL,NL,35,0,0,4.91,7,0,0,7.1,9,6,4,0,4,4,1.77
