Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2014,SD,NL,306,7,4,3.07,14,12,0,73.1,57,26,25,4,32,70,1.21
2015,OAK,AL,406,6,6,3.35,16,16,0,96.2,88,46,36,5,25,64,1.17
2016,OAK,AL,203,2,4,6.02,9,9,0,46.1,57,32,31,8,19,23,1.64
2017,OAK,AL,316,3,6,5.30,14,13,0,69.2,78,46,41,4,27,55,1.51
2019,KC,AL,27,0,1,13.50,6,0,0,4.2,7,7,7,1,6,7,2.79
2020,KC,AL,65,1,0,0.52,18,0,3,17.1,4,1,1,0,8,19,0.69
