Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2020,TB,AL,114,1,2,4.44,25,1,1,26.1,29,15,13,4,8,23,1.41
2021,TB,AL,134,3,2,2.38,36,0,0,34.0,26,11,9,3,9,37,1.03
2022,TB,AL,181,3,3,3.80,47,0,3,42.2,39,24,18,4,11,39,1.17
