Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2021,CLE,AL,282,3,1,4.41,43,0,1,63.1,58,32,31,15,31,75,1.41
2022,CLE,AL,267,6,5,2.69,66,0,3,63.2,57,24,19,3,18,82,1.18
