Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2012,SF,NL,57,0,0,5.84,12,0,0,12.1,19,11,8,0,2,8,1.70
2013,OAK,AL,159,2,0,1.38,33,0,0,39.0,42,7,6,0,6,27,1.23
2014,OAK,AL,349,8,2,2.28,72,0,1,86.2,80,24,22,4,15,45,1.10
2015,OAK,AL,204,2,4,6.75,41,0,0,46.2,64,35,35,7,6,28,1.50
2016,CLE,AL,269,5,1,1.53,62,0,1,70.2,54,14,12,2,10,57,0.91
2017,CLE,AL,242,3,0,2.85,52,0,0,60.0,63,23,19,6,9,38,1.20
2018,CLE,AL,247,2,1,5.22,61,0,1,58.2,69,36,34,12,5,43,1.26
