Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2016,BAL,AL,71,0,0,0.49,22,0,0,18.1,12,1,1,1,6,12,0.98
2017,BAL,AL,190,2,0,3.71,51,0,0,43.2,48,19,18,5,13,29,1.40
2018,BAL,AL,99,0,0,5.59,20,0,0,19.1,31,13,12,2,12,13,2.22
2019,MIL,NL,26,0,0,0.00,4,0,0,6.2,4,0,0,0,4,3,1.20
2019,NYM,NL,3,0,0,0.00,1,0,0,1.0,0,0,0,0,0,0,0.00
