Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2017,KC,AL,422,9,3,4.30,20,16,0,98.1,101,52,47,15,25,80,1.28
2018,KC,AL,758,9,12,4.37,30,30,0,177.0,182,94,86,32,43,164,1.27
2019,KC,AL,771,9,14,5.24,31,31,0,175.1,192,108,102,31,58,164,1.43
2020,KC,AL,114,0,2,6.39,8,6,0,25.1,35,18,18,7,6,19,1.62
2021,KC,AL,168,2,4,5.26,16,6,0,39.1,43,24,23,7,12,41,1.40
2022,SF,NL,478,5,7,4.42,23,17,0,112.0,120,57,55,13,25,98,1.29
