Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2014,DET,AL,20,0,1,5.40,1,1,0,5.0,5,3,3,0,3,4,1.60
2015,DET,AL,106,2,0,2.05,20,0,0,26.1,18,6,6,1,14,13,1.22
2016,DET,AL,90,1,0,7.11,19,0,0,19.0,28,15,15,3,7,10,1.84
2017,DET,AL,145,0,3,5.77,24,2,0,34.1,42,22,22,10,9,25,1.49
2018,DET,AL,233,3,3,4.63,41,1,0,56.1,46,29,29,6,19,53,1.15
2019,DET,AL,258,4,3,5.90,22,4,0,58.0,70,40,38,9,23,51,1.60
2022,STL,NL,106,3,1,6.65,19,0,0,21.2,27,18,16,5,14,18,1.89
