Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2015,HOU,AL,79,0,1,7.16,5,3,0,16.1,23,13,13,2,7,16,1.84
2017,CIN,NL,279,4,3,6.50,25,8,0,62.1,71,48,45,14,19,64,1.44
2019,BAL,AL,361,4,8,4.92,17,16,0,82.1,80,46,45,17,28,80,1.31
2020,BAL,AL,168,1,3,6.81,10,7,0,37.0,45,29,28,11,15,31,1.62
