Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018,BAL,AL,87,2,1,6.43,18,1,0,21.0,18,15,15,6,10,21,1.33
2020,STL,NL,13,0,0,0.00,2,0,0,2.2,1,0,0,0,4,3,1.88
