Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2016,STL,NL,167,1,4,5.70,9,8,0,36.1,46,29,23,7,12,45,1.60
2017,STL,NL,252,7,2,3.88,13,10,0,60.1,59,27,26,7,17,72,1.26
2018,STL,NL,609,7,11,4.95,30,25,0,136.1,150,83,75,19,54,121,1.50
2019,AZ,NL,260,4,3,2.94,12,12,0,64.1,55,22,21,6,14,69,1.07
2020,AZ,NL,236,1,9,6.58,12,12,0,52.0,63,39,38,10,18,55,1.56
2021,AZ,NL,275,3,6,4.25,13,13,0,65.2,58,34,31,11,20,62,1.19
2022,AZ,NL,79,1,1,7.71,12,1,0,16.1,24,14,14,1,5,19,1.78
2022,KC,AL,95,0,0,5.59,14,0,0,19.1,28,15,12,0,8,19,1.86
2022,2 Teams,,174,1,1,6.56,26,1,0,35.2,52,29,26,1,13,38,1.82
