Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2017,OAK,AL,238,3,1,3.22,10,10,0,58.2,58,22,21,5,16,22,1.26
2018,OAK,AL,119,2,3,7.16,6,6,0,27.2,33,23,22,2,6,19,1.41
2019,OAK,AL,57,0,2,10.64,4,1,0,11.0,19,14,13,3,4,8,2.09
2020,OAK,AL,14,0,1,27.00,1,1,0,2.1,5,7,7,0,2,2,3.00
2021,OAK,AL,175,1,4,5.87,9,9,0,38.1,52,26,25,8,10,26,1.62
