Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2008,TEX,AL,372,9,3,5.49,15,15,0,83.2,100,57,51,12,31,42,1.57
2009,TEX,AL,283,4,5,6.11,11,11,0,63.1,81,43,43,9,23,34,1.64
2010,TEX,AL,356,3,2,4.71,37,6,2,78.1,80,45,41,10,39,46,1.52
2011,TEX,AL,772,14,9,3.39,31,30,0,185.2,180,79,70,13,57,126,1.28
2012,TEX,AL,876,18,11,3.29,32,32,0,213.1,210,82,78,22,59,133,1.26
2013,TEX,AL,51,0,2,8.44,2,2,0,10.2,14,11,10,2,7,12,1.97
2014,TEX,AL,84,1,1,4.15,4,4,0,17.1,20,8,8,1,12,10,1.85
