Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2020,AZ,NL,3,0,0,0.00,1,0,0,0.1,2,0,0,0,0,1,6.00
2021,TOR,AL,47,0,1,7.71,8,0,0,9.1,7,9,8,3,9,13,1.71
