Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2008,FLA,NL,218,2,3,6.08,13,8,0,47.1,55,34,32,7,21,35,1.61
2009,FLA,NL,303,7,4,3.75,35,2,0,72.0,71,32,30,5,24,57,1.32
2010,FLA,NL,281,2,5,3.99,53,0,1,67.2,62,33,30,5,21,47,1.23
2011,FLA,NL,276,2,3,4.10,50,0,1,63.2,65,29,29,1,24,51,1.40
2012,TB,AL,262,3,2,3.03,66,0,0,62.1,63,24,21,6,12,42,1.20
2013,MIL,NL,254,2,3,3.47,63,0,1,62.1,62,32,24,6,12,42,1.19
2014,BOS,AL,289,0,3,2.29,70,0,1,70.2,70,20,18,1,19,40,1.26
