Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
1999,SEA,AL,375,8,4,4.73,16,15,0,85.2,73,48,45,9,57,47,1.52
2000,SEA,AL,363,4,4,3.78,15,15,0,85.2,75,37,36,7,40,60,1.34
2003,SEA,AL,785,15,13,4.59,32,32,0,186.1,187,97,95,30,63,130,1.34
2004,SEA,AL,565,7,7,5.01,23,23,0,127.2,139,73,71,21,47,99,1.46
2005,SEA,AL,638,10,8,5.09,29,26,0,143.1,153,92,81,18,72,83,1.57
2006,SEA,AL,811,11,8,4.48,32,32,0,186.2,183,106,93,24,84,156,1.43
2007,KC,AL,906,9,13,3.67,34,34,0,216.0,218,98,88,22,62,156,1.30
2008,KC,AL,886,14,11,3.98,34,34,0,210.1,204,98,93,19,73,183,1.32
2009,KC,AL,581,6,10,5.09,23,23,0,129.0,144,81,73,17,58,95,1.57
