Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2012,TEX,AL,265,6,0,2.22,58,0,0,65.0,55,21,16,3,23,47,1.20
2013,TEX,AL,267,4,2,3.03,65,0,0,62.1,63,21,21,4,19,58,1.32
2014,TEX,AL,365,3,6,6.20,27,12,0,78.1,103,65,54,9,30,51,1.70
2015,BOS,AL,259,0,2,3.86,54,0,6,60.2,59,28,26,7,20,53,1.30
2016,BOS,AL,238,3,2,3.25,54,0,0,55.1,47,21,20,2,23,56,1.27
