Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2019,TB,AL,9,0,0,9.00,1,0,0,2.0,1,2,2,0,2,2,1.50
2019,TEX,AL,55,1,1,5.11,9,0,0,12.1,11,7,7,1,8,14,1.54
2019,2 Teams,,64,1,1,5.65,10,0,0,14.1,12,9,9,1,10,16,1.53
2020,TEX,AL,59,0,1,6.57,14,0,0,12.1,11,10,9,2,9,14,1.62
2021,MIN,AL,28,0,0,2.70,3,0,0,6.2,7,2,2,2,2,4,1.35
2022,CLE,AL,6,0,0,0.00,1,0,0,1.1,1,0,0,0,0,0,0.75
2022,CIN,NL,154,1,2,4.67,33,0,1,34.2,38,18,18,3,18,48,1.62
2022,2 Teams,,160,1,2,4.50,34,0,1,36.0,39,18,18,3,18,48,1.58
