Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2018,TOR,AL,39,0,0,3.24,6,0,0,8.1,6,4,3,1,7,2,1.56
2019,TOR,AL,182,2,1,3.86,34,0,1,39.2,41,19,17,6,25,39,1.66
