Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2010,SD,NL,76,1,1,4.08,4,3,0,17.2,17,8,8,3,6,18,1.30
2011,SD,NL,555,6,10,3.29,46,17,0,139.2,105,54,51,12,44,154,1.07
2012,SD,NL,130,3,1,2.61,5,5,0,31.0,28,10,9,1,8,23,1.16
