Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2015,KC,AL,25,0,0,4.50,4,0,0,6.0,5,3,3,0,3,3,1.33
2016,KC,AL,84,0,0,3.32,17,0,0,19.0,24,7,7,1,7,16,1.63
2017,KC,AL,283,5,4,2.48,58,0,4,69.0,62,23,19,3,28,59,1.30
2018,LAD,NL,268,2,1,3.68,73,1,3,66.0,57,28,27,4,27,56,1.27
2019,LAD,NL,76,3,2,3.63,28,0,0,17.1,17,7,7,2,7,9,1.38
2020,LAD,NL,52,2,0,2.92,13,0,0,12.1,9,6,4,2,9,9,1.46
2021,LAD,NL,67,0,2,2.93,18,0,0,15.1,15,6,5,2,4,8,1.24
2022,SF,NL,63,0,0,1.04,17,4,2,17.1,12,2,2,1,1,10,0.75
