Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2011,AZ,NL,41,0,1,7.04,12,0,0,7.2,11,6,6,0,8,7,2.48
2012,OAK,AL,288,6,2,2.09,71,0,14,73.1,42,18,17,4,27,80,0.94
2013,OAK,AL,294,6,4,2.54,71,0,2,67.1,62,22,19,2,25,67,1.29
2014,OAK,AL,202,1,3,3.42,54,0,1,50.0,32,19,19,3,22,50,1.08
2015,OAK,AL,23,0,2,10.38,4,0,0,4.1,7,5,5,0,3,3,2.31
2015,BOS,AL,31,0,0,27.00,5,0,0,4.1,13,14,13,4,4,3,3.92
2015,2 Teams,,54,0,2,18.69,9,0,0,8.2,20,19,18,4,7,6,3.12
