Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2017,STL,NL,32,0,0,3.68,5,0,0,7.1,7,3,3,2,4,7,1.50
2018,OAK,AL,66,0,0,6.28,8,1,0,14.1,16,11,10,1,9,14,1.74
