Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2015,SF,NL,120,2,0,2.20,35,0,0,28.2,24,12,7,4,8,27,1.12
2016,SF,NL,160,1,3,4.71,59,0,0,36.1,31,20,19,7,19,25,1.38
2017,SF,NL,201,3,2,6.23,54,0,0,43.1,48,32,30,7,27,43,1.73
2018,SF,NL,61,0,0,8.25,12,0,0,12.0,20,11,11,2,7,10,2.25
2019,CWS,AL,272,4,0,4.66,57,0,0,67.2,62,38,35,15,15,61,1.14
2020,BOS,AL,70,1,1,5.74,13,1,0,15.2,16,10,10,6,5,20,1.34
2020,CHC,NL,16,0,0,10.13,4,0,0,2.2,5,6,3,0,0,4,1.88
2020,2 Teams,,86,1,1,6.38,17,1,0,18.1,21,16,13,6,5,24,1.42
