Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2013,BOS,AL,127,1,1,4.88,26,0,0,27.2,34,16,15,0,14,22,1.73
2014,BOS,AL,109,1,0,1.91,18,0,0,28.1,20,8,6,3,5,19,0.88
2015,DET,AL,273,3,3,2.19,59,1,2,70.0,61,19,17,5,11,38,1.03
2016,DET,AL,297,4,0,2.96,62,0,0,73.0,68,26,24,5,21,49,1.22
2017,DET,AL,260,2,5,4.50,66,0,2,60.0,67,34,30,7,15,42,1.37
2018,DET,AL,245,2,4,3.36,59,0,0,61.2,50,24,23,8,15,43,1.05
