Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2019,HOU,AL,92,1,1,5.59,5,5,0,19.1,23,14,12,8,12,19,1.81
2021,AZ,NL,86,0,3,10.69,5,3,0,16.0,23,19,19,5,14,13,2.31
