Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2019,BAL,AL,26,1,0,1.42,7,0,0,6.1,3,1,1,1,4,11,1.11
2020,BAL,AL,37,0,2,4.15,10,0,0,8.2,8,6,4,2,2,6,1.15
2021,BAL,AL,36,0,0,4.15,9,0,0,8.2,8,4,4,1,3,6,1.27
2022,WSH,NL,157,2,1,2.52,38,0,0,39.1,33,12,11,1,12,45,1.14
