Season,Tm,LG,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2021,TB,AL,517,10,6,3.43,25,25,0,123.1,120,49,47,14,37,141,1.27
2022,TB,AL,641,12,8,2.54,28,28,0,166.1,116,52,47,19,38,194,0.93
